ID,lnwage
492,2.790549839
1101,2.877697182
222,2.694206183
1194,2.056429328
720,2.601221292
1297,2.73912765
1442,2.620533698
1198,2.580495528
363,2.650610512
1393,2.550185695
167,3.034642205
1044,2.631671507
399,3.031088864
343,3.291687263
235,3.589573858
1193,3.35694992
782,2.632852999
703,3.001988718
520,2.541820953
1009,3.2167769
549,2.935060641
604,2.725155423
1490,2.888472559
514,2.578742684
211,2.535712758
190,2.717730627
1440,2.196351798
1493,2.435189794
56,2.392590376
14,2.605403708
1383,2.851432834
1264,3.540916724
966,3.265516762
1381,2.905010734
318,1.874074322
1261,2.348774065
734,2.181157882
589,3.121884182
1266,2.972294625
8,3.369709939
130,3.022578865
1153,2.49654945
1288,3.366999874
1316,2.815119762
1351,2.771153401
839,2.489813465
527,3.193220176
1469,2.641323531
837,2.301838622
571,2.146564853
1248,3.265746
646,2.282919361
811,2.977527825
423,3.125203241
871,2.890717222
282,2.527199956
1313,2.193299869
1371,2.703476534
265,2.610008324
1091,3.337821966
845,3.136666815
628,2.91920952
631,2.76397465
231,3.306058988
906,2.788217711
830,3.193620216
1419,3.120082938
759,2.770163063
702,2.970733972
648,3.017368207
927,2.573717757
1319,2.623223529
726,2.597801051
396,3.09455553
72,3.105150679
949,2.088192997
1231,2.701056076
174,2.876046775
1287,2.829734856
636,2.74514081
738,3.293142855
1089,3.105675521
922,2.755118508
889,2.197811233
139,2.693845389
1408,3.293573404
373,3.441865116
100,3.10473109
861,3.055924939
278,2.427336951
1038,3.132674691
1164,2.412491413
670,2.801037575
21,2.619630554
